,browser,element,file_ending,executes
940,chromium,object,.original,True
941,chromium,object,.oui,True
942,chromium,object,.out,True
943,chromium,object,.p,True
944,chromium,object,.p3p,True
945,chromium,object,.p7b,True
946,chromium,object,.pac,True
947,chromium,object,.pad,True
948,chromium,object,.page,True
949,chromium,object,.PAGE,True
950,chromium,object,.pages,True
951,chromium,object,.parse,True
952,chromium,object,.pd,True
953,chromium,object,.pdb,True
954,chromium,object,.pdf,False
955,chromium,object,.Pdf,False
956,chromium,object,.PDF,False
957,chromium,object,.pem,True
958,chromium,object,.pfx,True
959,chromium,object,.pgp,True
960,chromium,object,.pgsql,True
961,chromium,object,.pgt,True
962,chromium,object,.ph,True
963,chromium,object,.php,True
964,chromium,object,.PhP,True
965,chromium,object,".php,",True
966,chromium,object,.php~,True
967,chromium,object,.PHP,True
968,chromium,object,.php1,True
969,chromium,object,.php2,True
970,chromium,object,.php3,True
971,chromium,object,.php4,True
972,chromium,object,.php5,True
973,chromium,object,.phpmailer,True
974,chromium,object,.phpp,True
975,chromium,object,.phps,True
976,chromium,object,.phtm,True
977,chromium,object,.phtml,True
978,chromium,object,.pl,True
979,chromium,object,.plx,True
980,chromium,object,.pm,True
981,chromium,object,.png,True
982,chromium,object,.PNG,True
983,chromium,object,.pnp,True
984,chromium,object,.po,True
985,chromium,object,.pop3,True
986,chromium,object,.popup,True
987,chromium,object,.portal,True
988,chromium,object,.pot,True
989,chromium,object,.pps,True
990,chromium,object,.ppt,False
991,chromium,object,.PPT,False
992,chromium,object,.pptx,False
993,chromium,object,.prep,True
994,chromium,object,.preview,True
995,chromium,object,.prg,True
996,chromium,object,.price,True
997,chromium,object,.print,True
998,chromium,object,.process,True
999,chromium,object,.prt,True
1000,chromium,object,.ps,False
1001,chromium,object,.psd,True
1002,chromium,object,.psp,True
1003,chromium,object,.psql,True
1004,chromium,object,.pub,True
1005,chromium,object,.pvk,True
1006,chromium,object,.pwd,True
1007,chromium,object,.py,True
1008,chromium,object,.pyc,True
1009,chromium,object,.q,True
1010,chromium,object,.query,True
1011,chromium,object,.r,True
1012,chromium,object,.ra,True
1013,chromium,object,.ram,True
1014,chromium,object,.rar,True
1015,chromium,object,.raw,True
1016,chromium,object,.rb,True
1017,chromium,object,.rc,True
1018,chromium,object,.rdf,False
1019,chromium,object,.read,True
1020,chromium,object,.readme,True
1021,chromium,object,.rec,True
1022,chromium,object,.red,True
1023,chromium,object,.reg,True
1024,chromium,object,.require,True
1025,chromium,object,.results,True
1026,chromium,object,.resx,True
1027,chromium,object,.rhtml,True
1028,chromium,object,.rm,True
1029,chromium,object,.rpm,True
1030,chromium,object,.rss,True
1031,chromium,object,.rtf,False
1032,chromium,object,.ru,True
1033,chromium,object,.run,True
1034,chromium,object,.Run,True
1035,chromium,object,.s,True
1036,chromium,object,.s7,True
1037,chromium,object,.sample,True
1038,chromium,object,.sav,True
1039,chromium,object,.save,True
1040,chromium,object,.scc,True
1041,chromium,object,.scripts,True
1042,chromium,object,.sdb,True
1043,chromium,object,.se,True
1044,chromium,object,.sea,True
1045,chromium,object,.seam,True
1046,chromium,object,.search,True
1047,chromium,object,.sema,True
1048,chromium,object,.ser,True
1049,chromium,object,.server,True
1050,chromium,object,.session,True
1051,chromium,object,.settings,True
1052,chromium,object,.setup,True
1053,chromium,object,.sh,True
1054,chromium,object,.shop,True
1055,chromium,object,.shtm,True
1056,chromium,object,.shtml,True
1057,chromium,object,.sis,True
1058,chromium,object,.sit,True
1059,chromium,object,.site,True
1060,chromium,object,.sitemap,True
1061,chromium,object,.sitx,True
1062,chromium,object,.Skins,True
1063,chromium,object,.sln,True
1064,chromium,object,.smi,True
1065,chromium,object,.smil,True
1066,chromium,object,.smtp,True
1067,chromium,object,.sql,True
1068,chromium,object,.squery,True
1069,chromium,object,.src,True
1070,chromium,object,.srv,True
1071,chromium,object,.ssf,True
1072,chromium,object,.ssi,True
1073,chromium,object,.start,True
1074,chromium,object,.static,True
1075,chromium,object,.ste,True
1076,chromium,object,.stm,True
1077,chromium,object,.store,True
1078,chromium,object,.strpos,True
1079,chromium,object,.suo,True
1080,chromium,object,.svc,True
1081,chromium,object,.svg,True
1082,chromium,object,.svn,True
1083,chromium,object,.swf,False
1084,chromium,object,.SWF,False
1085,chromium,object,.swi,True
1086,chromium,object,.swp,True
1087,chromium,object,.sxw,True
1088,chromium,object,.t,True
1089,chromium,object,.taf,True
1090,chromium,object,.tar,False
1091,chromium,object,.tcl,True
1092,chromium,object,.tem,True
1093,chromium,object,.temp,True
1094,chromium,object,.template,True
1095,chromium,object,.templates,True
1096,chromium,object,.Templates,True
1097,chromium,object,.test,True
1098,chromium,object,.text,True
1099,chromium,object,.tgz,False
1100,chromium,object,.thtml,True
1101,chromium,object,.tif,False
1102,chromium,object,.tiff,False
1103,chromium,object,.tmp,True
1104,chromium,object,.tmpl,True
1105,chromium,object,.top,True
1106,chromium,object,.torrent,True
1107,chromium,object,.tpl,True
1108,chromium,object,.trck,True
1109,chromium,object,.ttf,True
1110,chromium,object,.TTF,True
1111,chromium,object,.tv,True
1112,chromium,object,.txt,True
1113,chromium,object,.TXT,True
1114,chromium,object,.types,True
1115,chromium,object,.ua,True
1116,chromium,object,.uk,True
1117,chromium,object,.url,True
1118,chromium,object,.us,True
1119,chromium,object,.user,True
1120,chromium,object,.v,True
1121,chromium,object,.vb,True
1122,chromium,object,.vbproj,True
1123,chromium,object,.vbs,True
1124,chromium,object,.vcf,True
1125,chromium,object,.vcs,True
1126,chromium,object,.view,True
1127,chromium,object,.vm,True
1128,chromium,object,.vorteil,True
1129,chromium,object,.vspscc,True
1130,chromium,object,.w,True
1131,chromium,object,.war,True
1132,chromium,object,.wav,True
1133,chromium,object,.WAV,True
1134,chromium,object,.wbp,True
1135,chromium,object,.wci,True
1136,chromium,object,.web,True
1137,chromium,object,.Web,True
1138,chromium,object,.webinfo,True
1139,chromium,object,.wma,True
1140,chromium,object,.wmf,True
1141,chromium,object,.wml,True
1142,chromium,object,.wmv,True
1143,chromium,object,.WMV,True
1144,chromium,object,.woa,True
1145,chromium,object,.wpd,True
1146,chromium,object,.ws,True
1147,chromium,object,.wsdl,True
1148,chromium,object,.wvx,True
1149,chromium,object,.wws,True
1150,chromium,object,.x,True
1151,chromium,object,.xhtm,True
1152,chromium,object,.xhtml,True
1153,chromium,object,.xls,False
1154,chromium,object,.XLS,False
1155,chromium,object,.xlsx,False
1156,chromium,object,.xml,True
1157,chromium,object,.XML,True
1158,chromium,object,.xpi,True
1159,chromium,object,.xpml,True
1160,chromium,object,.xsd,True
1161,chromium,object,.xsl,True
1162,chromium,object,.xslt,True
1163,chromium,object,.xspf,True
1164,chromium,object,.y,True
1165,chromium,object,.Z,True
1166,chromium,object,.zdat,True
1167,chromium,object,.Zif,True
1168,chromium,object,.zip,False
1169,chromium,object,.Zip,False
1170,chromium,object,.ZIP,False
1171,chromium,object,.phar,True
1172,chromium,object,.php7,True
1173,chromium,object,.pht,True
1174,chromium,object,.phP,True
1175,chromium,object,.aac,True
1176,chromium,object,.abw,True
1177,chromium,object,.arc,True
1178,chromium,object,.avif,True
1179,chromium,object,.azw,True
1180,chromium,object,.bz,True
1181,chromium,object,.cda,True
1182,chromium,object,.csh,True
1183,chromium,object,".jpeg,",True
1184,chromium,object,.jsonld,True
1185,chromium,object,".mid,",True
1186,chromium,object,.midi,True
1187,chromium,object,.mjs,True
1188,chromium,object,.mpkg,True
1189,chromium,object,.odp,True
1190,chromium,object,.ods,True
1191,chromium,object,.oga,True
1192,chromium,object,.ogv,True
1193,chromium,object,.ogx,True
1194,chromium,object,.opus,True
1195,chromium,object,.otf,True
1196,chromium,object,".tif,",True
1197,chromium,object,.ts,True
1198,chromium,object,.vsd,True
1199,chromium,object,.weba,True
1200,chromium,object,.webm,True
1201,chromium,object,.webp,True
1202,chromium,object,.woff,False
1203,chromium,object,.woff2,True
1204,chromium,object,.xul,False
1205,chromium,object,.3gp,True
1206,chromium,object,.3g2,True
1207,chromium,object,.7z,True
1208,webkit,embed,.a,True
1209,webkit,embed,.access,True
1210,webkit,embed,.acgi,True
1211,webkit,embed,.action,True
1212,webkit,embed,.add,True
1213,webkit,embed,.adp,True
1214,webkit,embed,.ai,False
1215,webkit,embed,.ajax,True
1216,webkit,embed,.alt,True
1217,webkit,embed,.app,True
1218,webkit,embed,.apsx,True
1219,webkit,embed,.aquery,True
1220,webkit,embed,.asax,True
1221,webkit,embed,.asc,True
1222,webkit,embed,.ascx,True
1223,webkit,embed,.asf,False
1224,webkit,embed,.ashx,True
1225,webkit,embed,.asm,True
1226,webkit,embed,.asmx,True
1227,webkit,embed,.asp,True
1228,webkit,embed,.Asp,True
1229,webkit,embed,.ASP,True
1230,webkit,embed,.aspx,True
1231,webkit,embed,.Aspx,True
1232,webkit,embed,.ASPX,True
1233,webkit,embed,.assets,True
1234,webkit,embed,.asx,False
1235,webkit,embed,.at,True
1236,webkit,embed,.au,False
1237,webkit,embed,.avi,False
1238,webkit,embed,.AVI,False
1239,webkit,embed,.awm,True
1240,webkit,embed,.b,True
1241,webkit,embed,.back,True
1242,webkit,embed,.backup,True
1243,webkit,embed,.bad,True
1244,webkit,embed,.bak,True
1245,webkit,embed,.BAK,True
1246,webkit,embed,.bak2,True
1247,webkit,embed,.bat,True
1248,webkit,embed,.bck,True
1249,webkit,embed,.bhtml,True
1250,webkit,embed,.bin,False
1251,webkit,embed,.bk,True
1252,webkit,embed,.bkp,True
1253,webkit,embed,.blog,True
1254,webkit,embed,.bml,True
1255,webkit,embed,.bmp,False
1256,webkit,embed,.bok,True
1257,webkit,embed,.bsp,True
1258,webkit,embed,.btr,True
1259,webkit,embed,.bu,True
1260,webkit,embed,.bz2,False
1261,webkit,embed,.c,True
1262,webkit,embed,.C,True
1263,webkit,embed,.ca,True
1264,webkit,embed,.cab,True
1265,webkit,embed,.cache,True
1266,webkit,embed,.captcha,True
1267,webkit,embed,.cat,True
1268,webkit,embed,.cc,True
1269,webkit,embed,.cdr,True
1270,webkit,embed,.cer,False
1271,webkit,embed,.cfc,True
1272,webkit,embed,.cfg,True
1273,webkit,embed,.cfm,True
1274,webkit,embed,.CFM,True
1275,webkit,embed,.cfml,True
1276,webkit,embed,.cgi,True
1277,webkit,embed,.chm,True
1278,webkit,embed,.class,False
1279,webkit,embed,.cmd,True
1280,webkit,embed,.cms,True
1281,webkit,embed,.cn,True
1282,webkit,embed,.cnf,True
1283,webkit,embed,.co,True
1284,webkit,embed,.code,True
1285,webkit,embed,.com,True
1286,webkit,embed,".com,",True
1287,webkit,embed,.COM,True
1288,webkit,embed,.common,True
1289,webkit,embed,.conf,True
1290,webkit,embed,.config,True
1291,webkit,embed,.Config,True
1292,webkit,embed,.content,True
1293,webkit,embed,.contrib,True
1294,webkit,embed,.copy,True
1295,webkit,embed,.core,True
1296,webkit,embed,.count,True
1297,webkit,embed,.cp,True
1298,webkit,embed,.crt,False
1299,webkit,embed,.cs,True
1300,webkit,embed,.csi,True
1301,webkit,embed,.csp,True
1302,webkit,embed,.csproj,True
1303,webkit,embed,.css,False
1304,webkit,embed,.CSS,False
1305,webkit,embed,.csshandler,True
1306,webkit,embed,.csv,False
1307,webkit,embed,.cur,True
1308,webkit,embed,.custom,True
1309,webkit,embed,.cz,True
1310,webkit,embed,.d,True
1311,webkit,embed,.dat,True
1312,webkit,embed,.data,True
1313,webkit,embed,.db,True
1314,webkit,embed,.dbf,True
1315,webkit,embed,.dcr,False
1316,webkit,embed,.de,True
1317,webkit,embed,.deb,True
1318,webkit,embed,.default,True
1319,webkit,embed,.delete,True
1320,webkit,embed,.detail,True
1321,webkit,embed,.details,True
1322,webkit,embed,.dev,True
1323,webkit,embed,.dhtml,True
1324,webkit,embed,.dic,True
1325,webkit,embed,.dict,True
1326,webkit,embed,.diff,True
1327,webkit,embed,.dir,False
1328,webkit,embed,.disabled,True
1329,webkit,embed,.dist,True
1330,webkit,embed,.divx,True
1331,webkit,embed,.djvu,True
1332,webkit,embed,.dll,False
1333,webkit,embed,.dmg,False
1334,webkit,embed,.do,True
1335,webkit,embed,.doc,False
1336,webkit,embed,.DOC,False
1337,webkit,embed,.docx,False
1338,webkit,embed,.dot,False
1339,webkit,embed,.ds,True
1340,webkit,embed,.dta,True
1341,webkit,embed,.dtd,True
1342,webkit,embed,.dwf,True
1343,webkit,embed,.dwg,True
1344,webkit,embed,.dwt,True
1345,webkit,embed,.e,True
1346,webkit,embed,.ece,True
1347,webkit,embed,.edit,True
1348,webkit,embed,.edu,True
1349,webkit,embed,.egov,True
1350,webkit,embed,.email,True
1351,webkit,embed,.eml,False
1352,webkit,embed,.en,True
1353,webkit,embed,.enu,True
1354,webkit,embed,.eot,True
1355,webkit,embed,.ep,True
1356,webkit,embed,.epc,True
1357,webkit,embed,.epl,True
1358,webkit,embed,.eps,False
1359,webkit,embed,.epub,False
1360,webkit,embed,.err,True
1361,webkit,embed,.error,True
1362,webkit,embed,.errors,True
1363,webkit,embed,.es,True
1364,webkit,embed,.eu,True
1365,webkit,embed,.exclude,True
1366,webkit,embed,.exe,False
1367,webkit,embed,.EXE,False
1368,webkit,embed,.extract,True
1369,webkit,embed,.f4v,False
1370,webkit,embed,.faces,True
1371,webkit,embed,.fcgi,True
1372,webkit,embed,.feed,True
1373,webkit,embed,.fil,True
1374,webkit,embed,.file,True
1375,webkit,embed,.filemtime,True
1376,webkit,embed,.files,True
1377,webkit,embed,.filesize,True
1378,webkit,embed,.film,True
1379,webkit,embed,.fla,False
1380,webkit,embed,.flv,False
1381,webkit,embed,.fopen,True
1382,webkit,embed,.form,True
1383,webkit,embed,.fpl,True
1384,webkit,embed,.fr,True
1385,webkit,embed,.framework,True
1386,webkit,embed,.fread,True
1387,webkit,embed,.fsockopen,True
1388,webkit,embed,.functions,True
1389,webkit,embed,.g,True
1390,webkit,embed,.geo,True
1391,webkit,embed,.getimagesize,True
1392,webkit,embed,.GetMapImage,True
1393,webkit,embed,.gif,False
1394,webkit,embed,.Gif,False
1395,webkit,embed,.GIF,False
1396,webkit,embed,.git,True
1397,webkit,embed,.go,True
1398,webkit,embed,.gpx,True
1399,webkit,embed,.grp,True
1400,webkit,embed,.gz,False
1401,webkit,embed,.h,True
1402,webkit,embed,.hml,True
1403,webkit,embed,.hmtl,True
1404,webkit,embed,.home,True
1405,webkit,embed,.hqx,False
1406,webkit,embed,.ht,True
1407,webkit,embed,.hta,True
1408,webkit,embed,.htaccess,True
1409,webkit,embed,.htc,True
1410,webkit,embed,.htlm,True
1411,webkit,embed,.htm,True
1412,webkit,embed,".htm,",True
1413,webkit,embed,.HTM,True
1414,webkit,embed,.html,True
1415,webkit,embed,".html,",True
1416,webkit,embed,.Html,True
1417,webkit,embed,.HTML,True
1418,webkit,embed,.html1,True
1419,webkit,embed,.htmll,True
1420,webkit,embed,.htmls,True
1421,webkit,embed,.htx,True
1422,webkit,embed,.i,True
1423,webkit,embed,.ice,False
1424,webkit,embed,.ico,False
1425,webkit,embed,.ICO,False
1426,webkit,embed,.ics,False
1427,webkit,embed,.ida,True
1428,webkit,embed,.idq,True
1429,webkit,embed,.idx,True
1430,webkit,embed,.ihtml,True
1431,webkit,embed,.image,True
1432,webkit,embed,.images,True
1433,webkit,embed,.img,False
1434,webkit,embed,.implode,True
1435,webkit,embed,.inc,True
1436,webkit,embed,.include,True
1437,webkit,embed,.includes,True
1438,webkit,embed,.index,True
1439,webkit,embed,.inf,True
1440,webkit,embed,.info,True
1441,webkit,embed,.ini,True
1442,webkit,embed,.iso,False
1443,webkit,embed,.it,True
1444,webkit,embed,.j,True
1445,webkit,embed,.jad,True
1446,webkit,embed,.jar,False
1447,webkit,embed,.java,True
1448,webkit,embed,.jbf,True
1449,webkit,embed,.jhtml,True
1450,webkit,embed,.jnlp,False
1451,webkit,embed,.jp,True
1452,webkit,embed,.jpe,False
1453,webkit,embed,.jpeg,False
1454,webkit,embed,.Jpeg,False
1455,webkit,embed,.JPEG,False
1456,webkit,embed,.jpg,False
1457,webkit,embed,.Jpg,False
1458,webkit,embed,.JPG,False
1459,webkit,embed,.js,True
1460,webkit,embed,.JS,True
1461,webkit,embed,.js2,True
1462,webkit,embed,.jsf,True
1463,webkit,embed,.json,True
1464,webkit,embed,.jsp,True
1465,webkit,embed,.jspa,True
1466,webkit,embed,.jspf,True
1467,webkit,embed,.jspx,True
1468,webkit,embed,.kml,True
1469,webkit,embed,.kmz,True
1470,webkit,embed,.l,True
1471,webkit,embed,.lasso,True
1472,webkit,embed,.layer,True
1473,webkit,embed,.lbi,True
1474,webkit,embed,.lck,True
1475,webkit,embed,.LCK,True
1476,webkit,embed,.lib,True
1477,webkit,embed,.lic,True
1478,webkit,embed,.licx,True
1479,webkit,embed,.link,True
1480,webkit,embed,.list,True
1481,webkit,embed,.lnk,True
1482,webkit,embed,.load,True
1483,webkit,embed,.local,True
1484,webkit,embed,.lock,True
1485,webkit,embed,.log,True
1486,webkit,embed,.LOG,True
1487,webkit,embed,.login,True
1488,webkit,embed,.lst,True
1489,webkit,embed,.m,True
1490,webkit,embed,.m3u,False
1491,webkit,embed,.m4v,False
1492,webkit,embed,.main,True
1493,webkit,embed,.maninfo,True
1494,webkit,embed,.map,True
1495,webkit,embed,.master,True
1496,webkit,embed,.Master,True
1497,webkit,embed,.mbox,True
1498,webkit,embed,.mdb,True
1499,webkit,embed,.media,True
1500,webkit,embed,.menu,True
1501,webkit,embed,.mgi,True
1502,webkit,embed,.mhtml,True
1503,webkit,embed,.mi,True
1504,webkit,embed,.mid,False
1505,webkit,embed,.min,True
1506,webkit,embed,.mkdir,True
1507,webkit,embed,.mno,True
1508,webkit,embed,.mod,True
1509,webkit,embed,.mov,False
1510,webkit,embed,.MOV,False
1511,webkit,embed,.mp2,False
1512,webkit,embed,.mp3,False
1513,webkit,embed,.MP3,False
1514,webkit,embed,.mp4,False
1515,webkit,embed,.mpeg,False
1516,webkit,embed,.MPEG,False
1517,webkit,embed,.mpg,False
1518,webkit,embed,.mpl,True
1519,webkit,embed,.msg,True
1520,webkit,embed,.msi,True
1521,webkit,embed,.mso,True
1522,webkit,embed,.mspx,True
1523,webkit,embed,.mv,True
1524,webkit,embed,.mvc,True
1525,webkit,embed,.mysql,True
1526,webkit,embed,.net,True
1527,webkit,embed,.new,True
1528,webkit,embed,.nl,True
1529,webkit,embed,.nsf,True
1530,webkit,embed,.NSF,True
1531,webkit,embed,.num,True
1532,webkit,embed,.o,True
1533,webkit,embed,.ocx,True
1534,webkit,embed,.odt,False
1535,webkit,embed,.off,True
1536,webkit,embed,.ogg,True
1537,webkit,embed,.old,True
1538,webkit,embed,.OLD,True
1539,webkit,embed,.old2,True
1540,webkit,embed,.opendir,True
1541,webkit,embed,.opml,True
1542,webkit,embed,.org,True
1543,webkit,embed,.orig,True
1544,webkit,embed,.original,True
1545,webkit,embed,.oui,True
1546,webkit,embed,.out,True
1547,webkit,embed,.p,True
1548,webkit,embed,.p3p,True
1549,webkit,embed,.p7b,True
1550,webkit,embed,.pac,True
1551,webkit,embed,.pad,True
1552,webkit,embed,.page,True
1553,webkit,embed,.PAGE,True
1554,webkit,embed,.pages,False
1555,webkit,embed,.parse,True
1556,webkit,embed,.pd,True
1557,webkit,embed,.pdb,False
1558,webkit,embed,.pdf,False
1559,webkit,embed,.Pdf,False
1560,webkit,embed,.PDF,False
1561,webkit,embed,.pem,False
1562,webkit,embed,.pfx,False
1563,webkit,embed,.pgp,True
1564,webkit,embed,.pgsql,True
1565,webkit,embed,.pgt,True
1566,webkit,embed,.ph,True
1567,webkit,embed,.php,False
1568,webkit,embed,.PhP,False
1569,webkit,embed,".php,",True
1570,webkit,embed,.php~,True
1571,webkit,embed,.PHP,False
1572,webkit,embed,.php1,True
1573,webkit,embed,.php2,True
1574,webkit,embed,.php3,False
1575,webkit,embed,.php4,False
1576,webkit,embed,.php5,True
1577,webkit,embed,.phpmailer,True
1578,webkit,embed,.phpp,True
1579,webkit,embed,.phps,True
1580,webkit,embed,.phtm,True
1581,webkit,embed,.phtml,False
1582,webkit,embed,.pl,False
1583,webkit,embed,.plx,True
1584,webkit,embed,.pm,False
1585,webkit,embed,.png,False
1586,webkit,embed,.PNG,False
1587,webkit,embed,.pnp,True
1588,webkit,embed,.po,True
1589,webkit,embed,.pop3,True
1590,webkit,embed,.popup,True
1591,webkit,embed,.portal,True
1592,webkit,embed,.pot,False
1593,webkit,embed,.pps,False
1594,webkit,embed,.ppt,False
1595,webkit,embed,.PPT,False
1596,webkit,embed,.pptx,False
1597,webkit,embed,.prep,True
1598,webkit,embed,.preview,True
1599,webkit,embed,.prg,True
1600,webkit,embed,.price,True
1601,webkit,embed,.print,True
1602,webkit,embed,.process,True
1603,webkit,embed,.prt,True
1604,webkit,embed,.ps,False
1605,webkit,embed,.psd,False
1606,webkit,embed,.psp,True
1607,webkit,embed,.psql,True
1608,webkit,embed,.pub,True
1609,webkit,embed,.pvk,True
1610,webkit,embed,.pwd,True
1611,webkit,embed,.py,False
1612,webkit,embed,.pyc,True
1613,webkit,embed,.q,True
1614,webkit,embed,.query,True
1615,webkit,embed,.r,True
1616,webkit,embed,.ra,False
1617,webkit,embed,.ram,False
1618,webkit,embed,.rar,True
1619,webkit,embed,.raw,False
1620,webkit,embed,.rb,False
1621,webkit,embed,.rc,True
1622,webkit,embed,.rdf,True
1623,webkit,embed,.read,True
1624,webkit,embed,.readme,True
1625,webkit,embed,.rec,True
1626,webkit,embed,.red,True
1627,webkit,embed,.reg,True
1628,webkit,embed,.require,True
1629,webkit,embed,.results,True
1630,webkit,embed,.resx,True
1631,webkit,embed,.rhtml,True
1632,webkit,embed,.rm,False
1633,webkit,embed,.rpm,False
1634,webkit,embed,.rss,True
1635,webkit,embed,.rtf,False
1636,webkit,embed,.ru,True
1637,webkit,embed,.run,True
1638,webkit,embed,.Run,True
1639,webkit,embed,.s,True
1640,webkit,embed,.s7,True
1641,webkit,embed,.sample,True
1642,webkit,embed,.sav,True
1643,webkit,embed,.save,True
1644,webkit,embed,.scc,True
1645,webkit,embed,.scripts,True
1646,webkit,embed,.sdb,True
1647,webkit,embed,.se,True
1648,webkit,embed,.sea,False
1649,webkit,embed,.seam,True
1650,webkit,embed,.search,True
1651,webkit,embed,.sema,True
1652,webkit,embed,.ser,True
1653,webkit,embed,.server,True
1654,webkit,embed,.session,True
1655,webkit,embed,.settings,True
1656,webkit,embed,.setup,True
1657,webkit,embed,.sh,False
1658,webkit,embed,.shop,True
1659,webkit,embed,.shtm,True
1660,webkit,embed,.shtml,True
1661,webkit,embed,.sis,True
1662,webkit,embed,.sit,False
1663,webkit,embed,.site,True
1664,webkit,embed,.sitemap,True
1665,webkit,embed,.sitx,False
1666,webkit,embed,.Skins,True
1667,webkit,embed,.sln,True
1668,webkit,embed,.smi,False
1669,webkit,embed,.smil,False
1670,webkit,embed,.smtp,True
1671,webkit,embed,.sql,True
1672,webkit,embed,.squery,True
1673,webkit,embed,.src,False
1674,webkit,embed,.srv,True
1675,webkit,embed,.ssf,True
1676,webkit,embed,.ssi,True
1677,webkit,embed,.start,True
1678,webkit,embed,.static,True
1679,webkit,embed,.ste,True
1680,webkit,embed,.stm,True
1681,webkit,embed,.store,True
1682,webkit,embed,.strpos,True
1683,webkit,embed,.suo,True
1684,webkit,embed,.svc,True
1685,webkit,embed,.svg,True
1686,webkit,embed,.svn,True
1687,webkit,embed,.swf,False
1688,webkit,embed,.SWF,False
1689,webkit,embed,.swi,True
1690,webkit,embed,.swp,True
1691,webkit,embed,.sxw,False
1692,webkit,embed,.t,False
1693,webkit,embed,.taf,True
1694,webkit,embed,.tar,False
1695,webkit,embed,.tcl,False
1696,webkit,embed,.tem,True
1697,webkit,embed,.temp,True
1698,webkit,embed,.template,False
1699,webkit,embed,.templates,True
1700,webkit,embed,.Templates,True
1701,webkit,embed,.test,True
1702,webkit,embed,.text,True
1703,webkit,embed,.tgz,False
1704,webkit,embed,.thtml,True
1705,webkit,embed,.tif,False
1706,webkit,embed,.tiff,False
1707,webkit,embed,.tmp,True
1708,webkit,embed,.tmpl,True
1709,webkit,embed,.top,True
1710,webkit,embed,.torrent,True
1711,webkit,embed,.tpl,True
1712,webkit,embed,.trck,True
1713,webkit,embed,.ttf,False
1714,webkit,embed,.TTF,False
1715,webkit,embed,.tv,True
1716,webkit,embed,.txt,True
1717,webkit,embed,.TXT,True
1718,webkit,embed,.types,True
1719,webkit,embed,.ua,True
1720,webkit,embed,.uk,True
1721,webkit,embed,.url,True
1722,webkit,embed,.us,True
1723,webkit,embed,.user,True
1724,webkit,embed,.v,True
1725,webkit,embed,.vb,True
1726,webkit,embed,.vbproj,True
1727,webkit,embed,.vbs,True
1728,webkit,embed,.vcf,False
1729,webkit,embed,.vcs,False
1730,webkit,embed,.view,True
1731,webkit,embed,.vm,True
1732,webkit,embed,.vorteil,True
1733,webkit,embed,.vspscc,True
1734,webkit,embed,.w,True
1735,webkit,embed,.war,True
1736,webkit,embed,.wav,False
1737,webkit,embed,.WAV,False
1738,webkit,embed,.wbp,True
1739,webkit,embed,.wci,True
1740,webkit,embed,.web,True
1741,webkit,embed,.Web,True
1742,webkit,embed,.webinfo,True
1743,webkit,embed,.wma,False
1744,webkit,embed,.wmf,True
1745,webkit,embed,.wml,False
1746,webkit,embed,.wmv,False
1747,webkit,embed,.WMV,False
1748,webkit,embed,.woa,True
1749,webkit,embed,.wpd,True
1750,webkit,embed,.ws,True
1751,webkit,embed,.wsdl,True
1752,webkit,embed,.wvx,False
1753,webkit,embed,.wws,True
1754,webkit,embed,.x,True
1755,webkit,embed,.xhtm,True
1756,webkit,embed,.xhtml,True
1757,webkit,embed,.xls,False
1758,webkit,embed,.XLS,False
1759,webkit,embed,.xlsx,False
1760,webkit,embed,.xml,True
1761,webkit,embed,.XML,True
1762,webkit,embed,.xpi,True
1763,webkit,embed,.xpml,True
1764,webkit,embed,.xsd,True
1765,webkit,embed,.xsl,True
1766,webkit,embed,.xslt,True
1767,webkit,embed,.xspf,True
1768,webkit,embed,.y,True
1769,webkit,embed,.Z,False
1770,webkit,embed,.zdat,True
1771,webkit,embed,.Zif,True
1772,webkit,embed,.zip,False
1773,webkit,embed,.Zip,False
1774,webkit,embed,.ZIP,False
1775,webkit,embed,.phar,True
1776,webkit,embed,.php7,True
1777,webkit,embed,.pht,True
1778,webkit,embed,.phP,False
1779,webkit,embed,.aac,False
1780,webkit,embed,.abw,True
1781,webkit,embed,.arc,True
1782,webkit,embed,.avif,False
1783,webkit,embed,.azw,True
1784,webkit,embed,.bz,False
1785,webkit,embed,.cda,True
1786,webkit,embed,.csh,False
1787,webkit,embed,".jpeg,",True
1788,webkit,embed,.jsonld,True
1789,webkit,embed,".mid,",True
1790,webkit,embed,.midi,False
1791,webkit,embed,.mjs,True
1792,webkit,embed,.mpkg,True
1793,webkit,embed,.odp,False
1794,webkit,embed,.ods,False
1795,webkit,embed,.oga,True
1796,webkit,embed,.ogv,True
1797,webkit,embed,.ogx,True
1798,webkit,embed,.opus,True
1799,webkit,embed,.otf,False
1800,webkit,embed,".tif,",True
1801,webkit,embed,.ts,True
1802,webkit,embed,.vsd,True
1803,webkit,embed,.weba,True
1804,webkit,embed,.webm,False
1805,webkit,embed,.webp,False
1806,webkit,embed,.woff,True
1807,webkit,embed,.woff2,True
1808,webkit,embed,.xul,True
1809,webkit,embed,.3gp,False
1810,webkit,embed,.3g2,False
1811,webkit,embed,.7z,False
1812,webkit,object,.a,True
1813,webkit,object,.access,True
1814,webkit,object,.acgi,True
1815,webkit,object,.action,True
1816,webkit,object,.add,True
1817,webkit,object,.adp,True
1818,webkit,object,.ai,False
1819,webkit,object,.ajax,True
1820,webkit,object,.alt,True
1821,webkit,object,.app,True
